Date,Tank_ID,pH_Treatment,Temp_Treatment,Temp_C,pH,mV,DO_mgL,DO_Percent,Conductivity,Salinity,TA,K1,K2,pCO2,pCO2insitu,HCO3,CO3,DIC,OmegaAragonite,OmegaCalcite
2022-08-17,TNK_SMP,Sump,10,10.322,7.958278217283025,-84.6,9.82,108.7,50.6,33,2214.9843757131393,NA,NA,488.62040603422344,488.62040985390195,1954.2088501603876,104.43767579118062,2080.0637732019063,1.597508980686519,2.520503665755671
2022-08-18,TNK_2,Low,14,14.236,7.684108313931097,-70.6,8.9,106.6,50,32.7,2295.85838883838,NA,NA,1027.7441992712024,1027.7442148288555,2123.9872226616862,69.75657399961001,2233.6093456052486,1.0778273820821198,1.6891189158957007
2022-08-18,TNK_3,Low,16,14.425,7.733215343927127,-73.4,8.82,106.3,50.5,33.2,2257.31550880304,NA,NA,892.2420125429209,892.2420242189237,2065.5181309619725,77.46801472440102,2177.287560475515,1.1951988545798016,1.8701974474306697
2022-08-18,TNK_4,Low,18,17.941,7.755544453911315,-76,7.02,90.5,50.4,33.1,2365.70703174326,NA,NA,895.7862105999804,895.7862215315641,2131.3592469254104,95.9772149132535,2258.3881758080597,1.49738108590089,2.325144210440071
2022-08-18,TNK_5,Low,20,19.497,7.731185107539144,-75.2,7.33,97.3,50.1,32.9,2303.44318752073,NA,NA,932.5621313490078,932.5621428189959,2075.302804416296,93.2158847620648,2199.4911118287796,1.4637899434310733,2.2653611096376642
2022-08-18,TNK_6,Low,22,21.212,7.711981477418202,-74.7,7.11,97.6,50.4,33.1,2292.59194101709,NA,NA,977.6234224494534,977.6234346107365,2060.4692317437984,94.87818401720433,2186.2829437479704,1.4985416811159262,2.3077817268487877
2022-08-18,TNK_7,Low,24,14.268,7.767352614553769,-75.4,8.91,106.5,49.5,32.4,2296.17185028237,NA,NA,837.0367828022444,837.0367931162431,2092.610641404385,82.72454543712888,2207.833067420314,1.2797683787848215,2.006899482387202
2022-08-18,TNK_8,Low,26,25.893,7.737228189907985,-78,5.14,85.4,50.4,33,2254.7740922840394,NA,NA,910.1175502472487,910.1175598135746,1975.7143152959234,114.2577500971343,2115.496391937738,1.8448254607057835,2.8041173900819047
2022-08-18,TNK_9,Low,12,15.549,7.727850889090448,-73.6,9.09,111.9,49.8,32.5,2280.98087955248,NA,NA,921.5539485483235,921.553960717279,2085.92037041974,79.27526417826982,2199.591413971856,1.2304628346139246,1.9238604230079184
2022-08-18,TNK_10,Ambient,14,12.929,8.039055666616674,-90.3,9.22,107.3,49.7,32.6,2284.82225005071,NA,NA,412.2109180018231,412.2109205745286,1946.055763634805,137.26865120296029,2099.9855058333533,2.1146277418357258,3.3234635834199944
2022-08-18,TNK_11,Ambient,16,15.871,8.032367284825144,-91.1,7.88,97.6,50.5,33.1,2271.72047974074,NA,NA,416.8753789668347,416.8753814392521,1902.260966466929,149.78850709850303,2067.401706888526,2.3214582620810233,3.622019833101091
2022-08-18,TNK_12,Ambient,18,17.925,8.017095392871001,-91.1,7.25,93.5,50.4,33.1,2284.8450524773198,NA,NA,437.4162619234241,437.4162645306983,1900.8353961511607,156.22280810867443,2072.2278824781483,2.437164785287827,3.784591998092514
2022-08-18,TNK_13,Ambient,20,20.499,7.958344305708483,-88.8,7.21,97.7,50.2,33,2248.3935472723397,NA,NA,504.622956285579,504.62295957423567,1883.283388845014,148.54268011997044,2048.117403480849,2.3405459508545774,3.6120984170943227
2022-08-18,TNK_14,Ambient,22,22.096,7.864830787562915,-84,6.82,94.7,50.3,33,2294.0192836439,NA,NA,660.9768189386191,660.9768243967106,1969.2112786439145,132.89303169705553,2122.542320707251,2.1078109581841162,3.2390991651424126
2022-08-18,TNK_15,Ambient,24,22.429,8.001774163632613,-92.3,7.26,100.5,48.9,31.9,2257.36331189182,NA,NA,455.11943090243324,455.1194334742565,1846.753625731377,168.17110045728603,2028.968907075086,2.6853454239950647,4.134446411212868
2022-08-18,TNK_16,Ambient,26,14.669,8.067563612182965,-92.5,9.27,112.9,51.4,33.8,2280.20319399051,NA,NA,378.3388769766573,378.3388790645156,1891.7406042258558,156.95772262376195,2063.080844601465,2.4169484284439107,3.775243149560074
2022-08-18,TNK_18,Ambient,12,12.101,8.078799443169956,-92.1,9.61,110.5,50.9,33.3,2272.10671598968,NA,NA,366.38328657955907,366.3832886472885,1911.1336184817758,145.56175926410864,2071.829286269747,2.2321628730437046,3.5082359429332275
2022-08-18,TNK_SMP,Sump,10,11.845,8.021390500184536,-88.7,10.03,111.4,51.5,33.6,2214.9843757131393,NA,NA,414.4342385440302,414.4342412037471,1899.320952863086,126.41981582783274,2042.9669855723687,1.935261849492555,3.0411554283895055
2022-08-19,TNK_2,Low,14,14.201,7.627188617215406,-70,12.4,148.7,50.1,32.8,2295.85838883838,NA,NA,1181.71590240292,1181.715922985766,2143.4722799089777,61.82032277582565,2251.1508070199748,0.9547407880757214,1.4959831845505769
2022-08-19,TNK_3,Low,16,15.227,7.665385060225098,-72.5,10.34,126.7,50.3,33.5,2257.31550880304,NA,NA,1057.8184229675985,1057.8184391019659,2085.2415757970043,69.50128889064344,2194.3573435135563,1.0732836996530442,1.675483923274886
2022-08-19,TNK_4,Low,18,18.123,7.6558974417285395,-73.2,7.4,108.6,50.4,33.1,2365.70703174326,NA,NA,1150.9324860173647,1150.932503994998,2174.3873126968897,78.37650063368321,2292.4524091296685,1.223550189869432,1.899107782736719
2022-08-19,TNK_5,Low,20,19.979,7.661560718134066,-74.3,7.86,104.6,50.4,33.1,2303.44318752073,NA,NA,1111.4281649835893,1111.4281811107578,2101.9911057847858,82.3062671584289,2220.6736506102407,1.293629183102909,1.9986396054336615
2022-08-19,TNK_6,Low,22,19.366,7.6452981326277865,-73.1,7.99,105.8,50.3,33.1,2292.59194101709,NA,NA,1149.6527427597891,1149.6527602374972,2102.593632529628,77.50323827093183,2218.371433858078,1.2153212683574597,1.8805768243027199
2022-08-19,TNK_7,Low,24,23.548,7.578638854858,-71,7.01,100.1,49.5,32.5,2296.17185028237,NA,NA,1383.3348402886527,1383.3348634971128,2109.438626010837,76.72916011582511,2227.4678051440546,1.2279985357506684,1.8817932443378824
2022-08-19,TNK_8,Low,26,21.755,7.672292446881515,-75.7,7.11,98.3,50.2,32.9,2254.7740922840394,NA,NA,1065.5868277435923,1065.5868420317308,2041.330260445953,87.09653260068997,2161.6977400789065,1.3801105483324694,2.1233055802664356
2022-08-19,TNK_9,Low,12,11.773,7.672867984731681,-71.8,9.93,112.6,48.9,31.5,2280.98087955248,NA,NA,1045.4646158120597,1045.4646327797811,2132.607774340675,60.20539538482012,2236.951085078439,0.928291394101279,1.4662539310025886
2022-08-19,TNK_10,Ambient,14,13.998,7.985386830529461,-90.3,8.63,103.1,50.3,33,2284.82225005071,NA,NA,474.1778487405643,474.1778520682973,1966.3258387851747,129.01412684847958,2113.832892841055,1.9898248473762694,3.1177376315590344
2022-08-19,TNK_11,Ambient,16,15.886,7.95764054891095,-89.6,7.9,97.9,50.3,33,2271.72047974074,NA,NA,508.5975622897487,508.5975659689092,1953.0778012701462,129.23167572221422,2101.0429969862616,2.0038020534284207,3.12700245611611
2022-08-19,TNK_12,Ambient,18,18.041,7.954171656908312,-90.4,7.59,98.9,50.4,33.1,2284.8450524773198,NA,NA,517.4106009269489,517.4106045662417,1943.7069152443194,138.80643986369893,2100.3976494781723,2.1663206721823838,3.3630722614531896
2022-08-19,TNK_13,Ambient,20,20.45,7.9388189547263845,-90.7,7.8,105.3,49.9,32.7,2248.3935472723397,NA,NA,532.9150832620927,532.9150869343326,1899.942127512376,141.93047385241596,2059.1327104024476,2.239095471748628,3.4584513304829576
2022-08-19,TNK_14,Ambient,22,22.06,7.90075778663279,-89.2,7.35,102.2,50.3,33,2294.0192836439,NA,NA,601.1313085663842,601.1313130841977,1945.8034100082502,142.44809404249023,2106.8568696782695,2.2590143653675177,3.4717965003361484
2022-08-19,TNK_15,Ambient,24,22.832,7.941405569841129,-92,7.45,104.8,49.7,32.6,2257.36331189182,NA,NA,532.377515357813,532.3775188459263,1880.562240418629,153.99180384176947,2050.738320516056,2.455245551671929,3.769048003579666
2022-08-19,TNK_16,Ambient,26,24.821,7.954878534222386,-93.7,6.75,98.6,50.5,33.1,2280.20319399051,NA,NA,516.0828871103545,516.0828902548117,1861.6059699856814,171.31955901914597,2047.7841410160543,2.7499451553908822,4.192285065403267
2022-08-19,TNK_18,Ambient,12,12.391,7.998954871233416,-90.2,9.95,116.6,51.3,33.8,2272.10671598968,NA,NA,451.0792202532851,451.07922336761527,1956.7149469968613,126.95307256650453,2102.0714175013045,1.944125212347608,3.0506996092215592
2022-08-19,TNK_SMP,Sump,10,10.323,7.989421575448622,-89.5,10.5,113,51.5,28,2214.9843757131393,NA,NA,469.6026155893651,469.60261912418343,1971.8938166093853,99.46385228537407,2092.600689825488,1.5399628620944277,2.466547164497494
2022-08-20,TNK_2,Low,14,15.781,7.69336700424012,-74.4,9.91,120.9,50.4,33,2295.85838883838,NA,NA,1008.8562556321416,1008.8562701412295,2109.6422966248106,75.65629371047577,2222.574849030095,1.172719669538142,1.8304948737315325
2022-08-20,TNK_3,Low,16,16.856,7.716864584819389,-76.2,9.26,116.8,50.3,33,2257.31550880304,NA,NA,938.750251869517,938.7502641516944,2057.2609810164067,81.13213910171572,2171.9947660617895,1.261792872032579,1.9647622686676423
2022-08-20,TNK_4,Low,18,19.453,7.6845154092665195,-75.4,7.91,103.4,50.5,33.2,2365.70703174326,NA,NA,1075.6658131754136,1075.6658284470595,2152.7377053687946,87.35253625879007,2275.7922942124505,1.3695626186141234,2.118302633312774
2022-08-20,TNK_5,Low,20,19.113,7.730321716980044,-77.9,7.83,102.7,50.7,33.3,2303.44318752073,NA,NA,931.2313997739459,931.2314113003746,2076.224334757507,92.66250484941872,2200.0713256570707,1.4503097435189343,2.2446039961667803
2022-08-20,TNK_6,Low,22,18.312,7.728899602984073,-77.5,7.63,99.2,50.4,33.1,2292.59194101709,NA,NA,929.0536085438282,929.0536202115502,2073.9302429027066,89.07213010886515,2194.867292877278,1.3914354863883358,2.158701544033311
2022-08-20,TNK_7,Low,24,23.179,7.631430258089686,-74,7.17,100.8,50.3,32.1,2296.17185028237,NA,NA,1214.1946411422164,1214.194659164179,2092.140291898309,83.91421620235249,2212.744997218751,1.3432930790749233,2.062776859408896
2022-08-20,TNK_8,Low,26,25.884,7.6951409233053205,-78.8,6.34,94,50.6,33.2,2254.7740922840394,NA,NA,1012.9140293027267,1012.914041152609,1997.3667880027451,105.33786165397593,2131.0836521292804,1.6988390503477375,2.581030827667007
2022-08-20,TNK_9,Low,12,13.684,7.7861682080083225,-78.8,9.62,113,50.5,33.1,2280.98087955248,NA,NA,787.999774299538,787.9997835505327,2070.6954335250693,85.05574803763545,2186.76271616143,1.3102552087569863,2.0538177348667643
2022-08-20,TNK_10,Ambient,14,13.858,7.995814092953873,-90.8,9.4,118,50.7,33.2,2284.82225005071,NA,NA,460.57809894473877,460.57810209330245,1959.548383444058,131.63628506578186,2109.202054922979,2.0278997514355934,3.176896631691529
2022-08-20,TNK_11,Ambient,16,15.797,7.979534923732775,-90.8,8.6,105.9,50.4,33.1,2271.72047974074,NA,NA,479.68873573150853,479.68873901024773,1939.1363431079028,134.8212044312589,2091.6619917938488,2.0890298747246345,3.259911026618918
2022-08-20,TNK_12,Ambient,18,17.625,7.980334490838184,-91.7,8.1,103.9,50.6,33.2,2284.8450524773198,NA,NA,482.1358574379136,482.135860625345,1929.5783159298003,144.43012978357515,2090.863429811987,2.249892770896517,3.4954924500576374
2022-08-20,TNK_13,Ambient,20,18.589,7.9201037822111084,-88.7,8.2,106.9,50.2,33,2248.3935472723397,NA,NA,557.577720711728,557.5777248901014,1928.9864891338755,129.69661294840617,2077.6689079946796,2.0289557032207206,3.1463621084599116
2022-08-20,TNK_14,Ambient,22,20.356,7.91297831318392,-89.1,7.52,101.6,50.3,33.1,2294.0192836439,NA,NA,580.7185995986197,580.7186039666481,1954.7660933162974,138.49525641612487,2112.071353609521,2.1799529478440287,3.3647270110292404
2022-08-20,TNK_15,Ambient,24,24.052,7.932630206476972,-92,7.11,102.5,50.8,33.2,2257.36331189182,NA,NA,542.2402768446011,542.2402803712995,1867.4725461279793,159.13958194162117,2042.523126127341,2.5437224402618175,3.885691368693476
2022-08-20,TNK_16,Ambient,26,25.816,7.990845453198426,-96.3,6.6,98.5,50.8,33.3,2280.20319399051,NA,NA,466.13964814770327,466.13965066040436,1817.3407831791405,189.35903781260185,2019.7738632273386,3.0511310059411003,4.6354041055003705
2022-08-20,TNK_18,Ambient,12,13.967,8.044303873826642,-93.6,9.35,111.6,50.9,33.3,2272.10671598968,NA,NA,402.5273174753039,402.5273198745427,1914.0333612170684,144.7286451010636,2074.4457779293225,2.2293063862624503,3.490881529787813
2022-08-20,TNK_SMP,Sump,10,10.982,8.005120127629931,-90,10.1,113.2,50.6,33,2214.9843757131393,NA,NA,433.5434934731172,433.54349643832967,1922.1372276331272,117.41484758025474,2058.1506016029193,1.7983187619779055,2.8340486342874116
2022-08-21,TNK_2,Low,14,12.589,7.735765592753126,-75.5,10.2,121.2,50.3,32.9,2295.85838883838,NA,NA,896.985013145124,896.985025413963,2113.6265392262476,73.73652957440503,2223.938302916131,1.1337245498823811,1.7817601638349607
2022-08-21,TNK_3,Low,16,13.732,7.7213388249251445,-75.2,8.71,104,50.1,32.6,2257.31550880304,NA,NA,919.75282202321,919.7528346167911,2077.4858627287185,72.7269181880825,2186.4701521464776,1.1226438687146263,1.7615874102277227
2022-08-21,TNK_4,Low,18,15.831,7.737317547569738,-76.9,8.19,101.7,50.7,33.3,2365.70703174326,NA,NA,930.438338781649,930.4383511077623,2154.3022527306357,86.28935204660571,2274.8543041798307,1.33602392134207,2.083775979133995
2022-08-21,TNK_5,Low,20,11.777,7.700080797882298,-73.1,9.41,107.4,50.9,33.2,2303.44318752073,NA,NA,978.121189811682,978.1212046516413,2137.4515729534705,67.04934492483355,2245.348804704962,1.0278605849962643,1.6167929439381985
2022-08-21,TNK_6,Low,22,17.357,7.7607240794404015,-78.9,7.77,99.3,50.6,33.3,2292.59194101709,NA,NA,853.7588085835933,853.7588186344791,2065.048888915484,92.50984648888465,2187.61864371494,1.439164019733881,2.236840884506591
2022-08-21,TNK_7,Low,24,22.056,7.743308246116926,-80,7.45,102.5,50.1,32.8,2296.17185028237,NA,NA,907.7677651054464,907.7677754105765,2043.3627354249834,103.56158171107236,2175.058080939342,1.6439319209896879,2.527742831338127
2022-08-21,TNK_8,Low,26,20.618,7.7787689660395944,-81.4,7.66,103.8,50.4,33.1,2254.7740922840394,NA,NA,809.4745961976711,809.4746046388422,1997.1194362073518,104.90155719937587,2128.0529415317765,1.6528873013577765,2.549468980055647
2022-08-21,TNK_9,Low,12,12.4,7.759346006829674,-76.7,12.57,118.2,51.1,33.3,2280.98087955248,NA,NA,837.7353959952537,837.7354067377014,2089.6975714473383,77.16630367647589,2201.140838884685,1.1841207788782575,1.8599958867910416
2022-08-21,TNK_10,Ambient,14,14.315,7.933150906903488,-87.4,9.09,109.2,51,33.5,2284.82225005071,NA,NA,541.8754555249825,541.875459840717,1991.2634122320828,118.72310690825341,2130.8490190992284,1.8288590590801561,2.8605407093159925
2022-08-21,TNK_11,Ambient,16,16.282,7.914831646945527,-87.3,8.85,108.6,50.3,33.2,2271.72047974074,NA,NA,568.4025044026466,568.4025089593804,1973.9055420181992,120.74824418346618,2115.319558446871,1.87290956445872,2.9188455537954314
2022-08-21,TNK_12,Ambient,18,20.719,7.880682800542506,-87.4,8.52,94.8,50.4,33,2284.8450524773198,NA,NA,630.4246527844203,630.4246578938,1964.7965555282697,130.66387833936767,2115.6910428342403,2.0606404234655105,3.1783016655097334
2022-08-21,TNK_13,Ambient,20,23.512,7.84851690424522,-86.8,6.97,99.5,50.5,33.1,2248.3935472723397,NA,NA,676.2796462921996,676.2796518401774,1924.5364115867005,132.13644317534983,2076.8077998752633,2.107940763936537,3.225764380475139
2022-08-21,TNK_14,Ambient,22,21.843,7.643244018627657,-74,7.27,100.9,50.5,33.2,2294.0192836439,NA,NA,1164.7634061430156,1164.7634231800841,2088.068905609463,84.23185861916285,2208.5152571268277,1.3332173579145543,2.0492238338155326
2022-08-21,TNK_15,Ambient,24,29.71,7.778397857942337,-85.5,7.65,101.4,50.6,33.4,2257.36331189182,NA,NA,817.8281878372738,817.8281949757996,1913.2536841240515,141.03759628704722,2075.17535162781,2.3198301337578107,3.480134843225338
2022-08-21,TNK_16,Ambient,26,21.842,7.850185382571748,-86.1,7.9,108.9,50.7,33.3,2280.20319399051,NA,NA,680.8885108390457,680.8885166603822,1966.4343237357004,128.0629449676844,2115.6547341450064,2.0259341316472863,3.113260257069023
2022-08-21,TNK_18,Ambient,12,12,7.853497464629809,-81.8,10.61,124.2,51.4,33.7,2272.10671598968,NA,NA,655.9928345094858,655.9928411512675,2040.782806965204,93.06769330985395,2160.965555899612,1.4245939131090775,2.237564985700942
2022-08-21,TNK_SMP,Sump,10,10.699,7.998121591813721,-89.4,9.73,109,51.3,33.5,2214.9843757131393,NA,NA,439.7064252383142,439.7064283061993,1925.2896039610873,115.8678777721462,2060.1345490970853,1.770354056501977,2.7883770508182946
2022-08-22,TNK_2,Low,14,12.091,7.544590200028649,-64.4,9.52,109.2,51,33.4,2330.13792310998,NA,NA,1447.9948390247293,1447.994871329751,2208.4046508747124,49.263301972016,2317.4600473534974,0.7551315795275211,1.1865919974508448
2022-08-22,TNK_3,Low,16,13.188,7.604603528363625,-68.2,8.83,104,51.2,33.6,2334.39404241327,NA,NA,1259.1599748122794,1259.1599986774722,2189.286001846383,58.79710755809708,2298.2476971514734,0.9028011356980999,1.415034111603357
2022-08-22,TNK_4,Low,18,18.202,7.5428965911704164,-66.7,7.09,92.2,51.2,33.1,2345.60674908381,NA,NA,1508.5917560461269,1508.5917868834158,2196.0034339523577,61.203434898464884,2309.111510209736,0.9557198047868282,1.4831179185883383
2022-08-22,TNK_5,Low,20,16.925,7.6132832185798955,-70.2,8.76,11.4,50.9,33.5,2309.05626167513,NA,NA,1239.68571518619,1239.6857365687827,2142.8480675918818,67.58380080504615,2254.576528750132,1.048976248464121,1.6313227490144728
2022-08-22,TNK_6,Low,22,21.527,7.569408184389243,-69.5,7.06,97.7,51,33.6,2332.7088389982,NA,NA,1419.5282194807135,1419.5282449463903,2154.049928201046,73.1796712721356,2271.630293433149,1.1543890265254015,1.77428310516868
2022-08-22,TNK_7,Low,24,20.129,7.597339454204426,-70.6,7.83,104.6,50.6,33.3,2344.94745303148,NA,NA,1327.2957851623014,1327.2958080882738,2164.6194395465604,73.88723569621526,2281.714467026485,1.1608522398957863,1.7919956356546978
2022-08-22,TNK_8,Low,26,22.947,7.544036951217258,-68.6,6.84,96.7,57,33.5,2350.23394327319,NA,NA,1531.3648793070113,1531.3649080843816,2172.1592717561266,73.18418475296455,2291.4991683872868,1.162067485439577,1.7795039570587603
2022-08-22,TNK_9,Low,12,11.693,7.4800370433560905,-60.6,10.6,121,50,33.4,2343.95683298281,NA,NA,1698.6760404451015,1698.6760852814905,2239.2633349258613,42.39100690235562,2352.6945076802713,0.6492348043406095,1.0209484093682852
2022-08-22,TNK_10,Ambient,14,13.923,7.790612438905946,-79.1,9.27,111,51.1,33.5,2339.62466463359,NA,NA,798.428781825571,798.4287912734072,2118.876140846606,89.62345691764342,2239.6117383877277,1.3791976106601844,2.158970137312541
2022-08-22,TNK_11,Ambient,16,15.674,7.831442261259099,-82.2,8.78,108.8,57,33.5,2337.64352912003,NA,NA,723.1849594878454,723.184966957963,2083.213471872533,103.52643122874109,2213.4619677486485,1.6007649440962746,2.4964853720207114
2022-08-22,TNK_12,Ambient,18,16.722,7.780109684420863,-79.7,8.51,107.8,51,33.6,2338.34317242632,NA,NA,826.307858258247,826.3078677977816,2100.743405142074,96.77709739923215,2227.101743556756,1.5004453505988269,2.334027873409299
2022-08-22,TNK_13,Ambient,20,18.511,7.790543231396599,-81.1,8.41,109.6,50.9,33.5,2340.03277984208,NA,NA,809.6504109579766,809.6504197802403,2083.115989360388,104.92594645297193,2215.585525653475,1.6371725815824896,2.5364683977016145
2022-08-22,TNK_14,Ambient,22,19.282,7.743529359382984,-78.7,7.79,102.6,51.1,33.6,2338.23312235786,NA,NA,913.17908183874,913.1790928814429,2098.6379928251677,97.89636456543755,2226.9125677781017,1.5309441083698885,2.3668513772239446
2022-08-22,TNK_15,Ambient,24,21.274,7.798606522898585,-82.8,7.67,105.2,51,33.5,2346.1849972068194,NA,NA,799.9193829663906,799.9193910954547,2060.135962671751,117.23660025747668,2202.579740553145,1.8484225919465207,2.8435587423642605
2022-08-22,TNK_16,Ambient,26,21.607,7.789418621672956,-82.4,7.8,101,51.1,33.6,2345.24024289865,NA,NA,818.7317296687503,818.7317381253123,2060.865101006812,116.54287337148361,2202.9617360305415,1.8390356999687387,2.825966599581927
2022-08-22,TNK_18,Ambient,12,12.013,7.8271806903165775,-80.2,10.68,122.6,52.6,34.5,2343.13601711704,NA,NA,720.398127020401,720.3981350253725,2113.814225955659,92.5490240988094,2235.97768994423,1.4118632104699047,2.2141695406440314
2022-08-22,TNK_SMP,Sump,10,10.622,7.883323882423879,-82.9,10.66,120.8,51.2,33.5,2334.0148326784197,NA,NA,622.9188744093605,622.9188805766449,2095.1257544500972,96.50964573082393,2218.5871975011196,1.474363915819223,2.3224954423969253
2022-08-23,TNK_2,Low,14,13.927,7.665331891091259,-68.4,10.65,126.6,51,33.5,2330.13792310998,NA,NA,1086.7356358130019,1086.7356533148172,2161.2259715069968,68.5176831738664,2272.084896592807,1.0544157814514288,1.6505491904676806
2022-08-23,TNK_3,Low,16,15.637,7.680923072459235,-70.1,9.77,120.9,50.5,33.1,2334.39404241327,NA,NA,1057.1062372211313,1057.1062531987643,2150.926485093409,74.73273899528546,2264.8618466085445,1.1574215871215385,1.8067822623532166
2022-08-23,TNK_4,Low,18,17.414,7.705592217536739,-72.3,8.38,107.5,50.4,33.2,2345.60674908381,NA,NA,1004.7748285982997,1004.7748425037548,2139.060847320976,84.37376676369355,2258.77542953445,1.3134310839551258,2.0415968361741075
2022-08-23,TNK_5,Low,20,19.503,7.682582673156656,-71.9,8.18,108.7,50.6,33.3,2309.05626167513,NA,NA,1054.1225765242498,1054.1225911740394,2100.2983406214144,85.21777311471509,2220.432486112354,1.3357020293575284,2.0652061798416517
2022-08-23,TNK_6,Low,22,22.047,7.675611897764269,-72.7,6.63,91.9,50.2,32.9,2332.7088389982,NA,NA,1094.7625206959897,1094.7625356861213,2109.4976011604986,91.68271664943792,2235.0965526032132,1.4545936525110414,2.2361255743345363
2022-08-23,TNK_7,Low,24,22.31,7.6729047991462975,-72.6,6.46,89.5,50.8,33.4,2344.94745303148,NA,NA,1105.4432817065735,1105.443296902074,2117.177032541046,93.50583782389653,2244.5862354637193,1.4814236722725564,2.2730795600438696
2022-08-23,TNK_8,Low,26,25.679,7.619422122978031,-71,5.39,79.8,50.6,33.3,2350.23394327319,NA,NA,1279.8214022042805,1279.8214212014227,2123.200867534547,93.59429909580447,2252.8133251068252,1.5070420347268538,2.290510008036951
2022-08-23,TNK_9,Low,12,12.892,7.575650798723985,-62.8,9.54,110.3,51.7,33.9,2343.95683298281,NA,NA,1353.1677382180794,1353.1677659492846,2207.5409621486756,55.23498074938093,2317.08412202466,0.8464475894947963,1.3266842136765968
2022-08-23,TNK_10,Ambient,14,14.1,7.993108036145346,-87.2,8.62,103.4,50.6,33.2,2339.62466463359,NA,NA,475.494321018805,475.494324357517,2007.0664244643353,135.2450616681086,2160.7743328909305,2.0848023815470444,3.2644168776696016
2022-08-23,TNK_11,Ambient,16,15.964,7.983213026583922,-87.6,8.45,105,50.6,33,2337.64352912003,NA,NA,489.7147438504356,489.7147472558795,1993.5721927869004,140.32841679436112,2151.8968000156383,2.1763745924472855,3.395719673679807
2022-08-23,TNK_12,Ambient,18,17.424,7.944863738795448,-86.1,7.79,99.5,50.5,33.2,2338.34317242632,NA,NA,542.2310205707389,542.2310246193197,2002.5453651938237,137.08901662989084,2158.7007140915393,2.1341101864015015,3.31718219458567
2022-08-23,TNK_13,Ambient,20,21.581,7.985965191371934,-90.6,6.98,96.9,50.5,33.2,2340.03277984208,NA,NA,487.3993908511591,487.3993938504315,1926.7229447389168,169.45272324383382,2111.436595653351,2.679146456578276,4.120905619487658
2022-08-23,TNK_14,Ambient,22,21.965,7.8803153718846985,-84.6,7.19,99.1,50.7,33.3,2338.23312235786,NA,NA,645.5458228468015,645.545828066106,1996.7826601421652,140.01869954247704,2156.7948202971083,2.2162211816415143,3.4045348000403024
2022-08-23,TNK_15,Ambient,24,23.654,7.788474297835299,-80,9.96,110,52.3,33.6,2346.1849972068194,NA,NA,823.74748350861,823.7474917129107,2043.3384757108647,124.36666235100517,2192.0654886943494,1.9799635192920728,3.025212311960037
2022-08-23,TNK_16,Ambient,26,25.673,7.861747211431328,-85.6,8.8,110.4,50.6,31.2,2345.24024289865,NA,NA,694.1159522406986,694.1159578380568,1994.4484435633672,145.50628460139907,2159.7440710075125,2.3683069252962854,3.6200615136968732
2022-08-23,TNK_18,Ambient,12,12.879,8.03411192418192,-88.9,7.19,116.4,50.7,33.3,2343.13601711704,NA,NA,426.28938757074405,426.2893903242047,1995.1466417143731,141.3013479892213,2153.628900970378,2.170676514551815,3.4064990488555904
2022-08-23,TNK_SMP,Sump,10,14.644,7.9737528735930505,-86.6,10.73,120.6,48.8,31.5,2334.0148326784197,NA,NA,506.08631309515084,506.0863168373876,2022.5447951680628,127.52306656008444,2169.6030634342633,1.9812463896455401,3.1117381394433092
2022-08-24,TNK_2,Low,14,13.8,7.6407332814863125,-67,10.54,126,50.5,33.1,2330.13792310998,NA,NA,1156.402073712109,1156.4020935870358,2172.2613371673115,64.12184590529624,2281.7301442522194,0.9880686161441088,1.5484269451674981
2022-08-24,TNK_3,Low,16,16.548,7.695795786922284,-71.4,8.45,105.7,50.1,32.8,2334.39404241327,NA,NA,1023.9745992208677,1023.974613930869,2140.670250016286,79.09189588390768,2256.7936722441527,1.2299042114903365,1.9173428016999225
2022-08-24,TNK_4,Low,18,18.448,7.686671157353668,-71.7,8.25,107,50.3,33,2345.60674908381,NA,NA,1058.4542789580958,1058.4542940605108,2141.2178710000103,83.66061968635654,2261.063978016278,1.3081199290608923,2.029238416024428
